Ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
9300000.0,9299958.302207556,9299956.738715187,9299967.317433896,9299935.166734582,9299939.860381547,9299947.68430814,9299947.85503504,9299971.074177714,9299969.179713342,9299969.415363252,9299968.926614916,9299951.980541933,9299952.952859733,9299938.603644757,9299937.82178324,9299965.576486606,9299910.34668564,9299940.083998227,9299911.192846583,9299803.542601358,9299967.28874051,9299959.153830467,9299970.912792124,9299740.851951336,9299958.291814646,9299889.559706176,9299935.377560576,9299970.764293343,9299970.13023934,9299846.384347413,9299936.53065494,9299886.385879643,9299949.850118753,9299951.538614927,9299957.453382356,9299916.537936967,9299950.109504923,9299966.5110375,9299956.16229533,9299953.921550013,9299964.36041107,9299953.942684554,9299946.944119416,9299971.20991702,9299964.74313934,9299766.962616494,9299966.733420048,9299887.728047434,9299919.698017927,9299967.123990843,9300215.195993137,9299904.220003221
9400000.0,9399920.13175164,9399958.411091672,9399969.277678672,9399831.614441264,9399881.876327412,9399948.954081057,9399879.074026512,9399970.874926634,9399973.597429497,9399964.003655087,9399961.64331052,9399975.173599828,9399916.968881978,9399879.349822916,9400019.162911804,9399952.615210332,9399787.5273126,9399850.35870691,9399761.767399805,9399331.085137477,9399955.79410193,9399979.937390363,9399972.722607033,9399081.854536828,9399963.158303147,9399665.959913934,9399850.554247942,9399971.376650386,9399971.86496562,9399485.38088758,9399844.500104813,9399639.148943074,9399895.951056466,9399908.256522302,9399932.827007256,9399761.125936236,9399890.362361452,9399953.185638798,9400069.80521186,9400039.320564464,9399947.12412811,9399965.242503846,9399897.894192923,9399970.801763207,9399947.859321848,9399231.17856871,9399987.541117802,9399682.937194137,9399791.039586006,9399982.71975386,9400719.008902712,9399828.519415762
9500000.0,9499869.282588588,9500017.865710717,9499988.766394643,9499696.588146294,9499866.875263447,9500041.991020512,9499786.448167492,9499970.991109006,9499991.42583512,9499958.044788742,9499952.245159933,9500099.775537513,9499902.923024753,9499866.54174427,9500321.719499627,9499932.727323437,9499732.118943978,9499732.72823834,9499631.604527472,9498791.91517656,9499940.694242887,9500071.781310467,9499976.778820138,9498297.09461796,9500024.047400512,9499426.08745013,9499785.221798813,9499972.978829794,9499976.471312204,9499037.080619872,9499709.678128108,9499329.486282697,9499847.95569968,9499881.511416318,9499928.707252933,9499549.821832135,9499821.67375986,9499938.906604426,9500336.713070124,9500279.99539774,9499921.03979912,9500056.050087426,9499876.000987278,9499970.33758213,9499922.526735324,9498706.028716773,9500048.84223511,9499510.288461644,9499678.146949714,9500031.036248453,9501016.589052094,9499911.445385756
9600000.0,9599804.778441634,9600128.29106594,9600022.725418374,9599527.491431912,9599908.42005784,9600216.510994522,9599667.342699263,9599970.811657317,9600018.803748943,9599952.303297428,9599941.100659264,9600303.72879797,9599919.348006,9599914.28851805,9600778.187512236,9599896.440641187,9599773.501850896,9599584.686925573,9599551.772097982,9598246.479396123,9599921.342235858,9600216.629938534,9599979.904690724,9597450.805229254,9600133.069178827,9599204.692566223,9599758.084268637,9599972.624965714,9599978.128867336,9598522.053464923,9599501.14769757,9598971.513911946,9599816.809607187,9599881.355417127,9599950.913263403,9599267.012896748,9599751.076021932,9599925.795404894,9600637.072951887,9600602.254885228,9599877.128164273,9600212.125345238,9599893.011908364,9599969.794151947,9599881.285531767,9598290.632061,9600133.847732743,9599413.304375067,9599607.564507533,9600098.72309063,9601054.155874852,9600175.338633006
9700000.0,9699731.672587488,9700269.664218158,9700064.254347488,9699337.609995993,9700009.798932357,9700441.137746492,9699530.521930903,9699969.807766052,9700048.941213796,9699947.840810327,9699929.48818979,9700542.605157813,9699969.683539826,9700025.480255064,9701274.483388228,9699839.188829767,9699925.548935868,9699417.760976857,9699551.36026131,9697790.49055542,9699898.99865958,9700380.806015983,9699978.890682768,9696668.972984428,9700269.392341375,9699048.043105684,9699784.308888607,9699967.689058937,9699971.610497372,9698002.667636143,9699212.743900927,9698608.73016996,9699813.069498416,9699914.187894216,9700000.282151863,9698925.994378436,9699690.408836858,9699916.587973762,9700832.780298287,9700903.998400724,9699811.988971667,9700401.571532656,9699954.340586806,9699969.16728758,9699821.754752992,9698095.572621578,9700217.83507074,9699431.134139163,9699604.427321266,9700166.273804493,9700829.370278336,9700616.21563794
9800000.0,9799660.880954882,9800413.33153589,9800104.280259047,9799155.521706266,9800162.104599057,9800670.553445492,9799396.003882006,9799967.711412914,9800073.87445068,9799945.7933666,9799919.425562544,9800760.67960316,9800050.804263877,9800189.750502972,9801679.999231463,9799763.807192363,9800181.077423599,9799257.005503718,9799649.376683548,9797535.367066428,9799876.826809876,9800523.5878026,9799971.5570714,9796116.928904092,9800404.098804036,9799003.285873383,9799870.940993972,9799956.8062081,9799954.073193256,9797574.240974687,9798870.157574147,9798307.718951596,9799843.977089183,9799980.556271147,9800071.881352587,9798570.982634913,9799653.863400798,9799914.019272014,9800809.924579816,9801083.750660203,9799730.06986155,9800582.588429457,9800056.803535866,9799968.480036926,9799748.480031408,9798215.644652877,9800274.927111836,9799587.437768722,9799685.48023194,9800213.362385672,9800392.654453592,9801201.601900283
9900000.0,9899607.187223043,9900529.120050112,9900133.86426943,9899019.694122927,9900345.34289755,9900856.764576858,9899291.447364703,9899964.620966807,9900086.63417961,9899947.095417636,9899913.257058198,9900905.610746978,9900153.132709308,9900384.801278932,9901883.862654276,9899680.96355876,9900511.32667244,9899136.25135762,9899848.400902117,9897581.332676187,9899859.289479403,9900608.148144225,9899957.576081652,9895962.553025655,9900507.493913287,9899106.035176914,9900014.005645674,9899940.498597873,9899926.216654077,9897345.24035906,9898528.934096728,9898144.149793183,9899911.097580053,9900074.31272884,9900155.699475413,9898269.865860643,9899654.48460991,9899920.123999983,9900515.28740619,9901070.512690924,9899643.720108964,9900714.23295412,9900188.454939736,9899967.784272838,9899672.815514917,9898702.682018343,9900285.484391415,9899882.101840682,9899853.536463926,9900224.57923242,9899836.864909384,9901874.359343657
10000000.0,9999585.8623901,10000593.05819358,10000146.523057906,9998969.50447474,10000532.420606578,10000961.40907422,9999245.867925337,9999961.002357293,10000083.224277593,9999952.22186411,9999913.095886016,10000942.590419147,10000262.388874702,10000580.90760552,10001826.334173134,9999607.28818107,10000870.951457525,9999090.19425114,10000131.88670384,9997989.616973964,9999851.089633098,10000611.772077553,9999938.801140824,9996333.091207873,10000556.87768492,9999369.465724133,10000198.214754893,9999921.285415303,9999892.454142626,9997410.97224924,9998263.53765427,9998184.319187583,10000009.21757872,10000183.440204853,10000238.697809016,9998099.240020365,9999700.551705737,9999935.639109492,9999975.922104225,10000845.519432867,9999570.89081249,10000767.210089747,10000330.689534707,9999967.15420107,9999610.761218712,9999545.814021526,10000242.002045345,10000288.311566308,10000095.018286847,10000193.947656274,9999277.998407327,10002562.036429094
10100000.0,10099608.748743895,10100593.573814644,10100139.930873577,10099034.938219484,10100695.04744205,10100965.665469607,10099282.24441867,10099957.583538543,10100063.847852116,10099961.018372295,10099920.26523022,10100863.936496107,10100362.577297162,10100747.50154224,10101516.149149643,10099561.608902944,10101207.465596253,10099145.323574182,10100466.11162889,10098761.087454636,10099855.93228345,10100532.437817397,10099918.984577447,10097275.88802378,10100542.607061144,10099778.029674985,10100399.517891616,10099903.217515606,10099860.015004138,10097827.079333182,10098150.007833682,10098466.799981233,10100126.87939351,10100292.406661628,10100307.717104496,10098125.314885303,10099792.83647355,10099959.67492008,10099296.598118717,10100449.674957473,10099531.001166184,10100731.669382807,10100462.148609214,10099966.67249238,10099579.25062878,10100665.567210792,10100151.80782265,10100756.20136734,10100381.467491996,10100126.935425213,10098831.27697088,10103189.759867553
10200000.0,10199680.845139947,10200534.462225458,10200116.535130722,10199227.688286377,10200810.023872007,10200875.024994178,10199410.951189447,10199955.169977447,10200033.02012114,10199972.669676555,10199934.887889186,10200691.465610472,10200439.460551037,10200860.108054297,10201029.307732005,10199560.234095873,10201472.731003106,10199312.094608454,10200806.521547893,10199827.94962709,10199875.44436205,10200389.89592373,10199902.935181824,10198734.21769796,10200470.753513062,10200287.902564716,10200589.946879713,10199890.939068833,10199837.197068196,10198589.86605668,10198246.421778306,10198989.112421518,10200248.490412066,10200385.475072699,10200352.48152333,10198385.482427126,10199923.543819228,10199989.756086057,10198636.358715864,10199974.864411768,10199540.01285236,10200619.855648823,10200563.438589618,10199966.411907356,10199591.828580337,10201925.168842824,10200035.7567634,10201222.50459919,10200674.848201554,10200039.377246687,10198587.6428236,10203693.655886337
10300000.0,10299798.342928104,10300433.831258543,10300082.91692864,10299536.163807472,10300864.26195906,10300717.684363082,10299625.83202007,10299954.431193652,10299998.513201416,10299985.820830347,10299955.740218727,10300471.066013556,10300483.623105315,10300905.780280536,10300490.287672626,10299612.517006047,10301633.43734482,10299580.546060877,10301106.951207297,10301062.388510048,10299908.55598551,10300220.936895622,10299895.32568742,10300547.539270833,10300361.621295342,10300834.52614277,10300743.540647335,10299888.51434636,10299831.226866862,10299629.62126626,10298576.139202973,10299703.493462022,10300357.508667657,10300450.117604908,10300367.902795918,10298875.511506753,10300077.312623484,10300022.23840362,10298170.378622988,10299541.716727473,10299606.007032277,10300462.936422102,10300621.4217815,10299966.416798145,10299654.860077873,10303157.458137393,10299923.223798433,10301623.837264055,10300935.381386502,10299953.576084388,10298595.56660363,10304031.63612851
10400000.0,10399948.71157326,10400319.337338548,10400048.070167353,10399926.01497739,10400857.244398953,10400537.085879378,10399904.119433442,10399955.71670773,10399969.399684658,10399998.826688098,10399980.419240894,10400260.992640326,10400492.337859027,10400885.604688186,10400040.963269817,10399717.90453944,10401677.805881463,10399920.757262677,10401329.33206861,10402301.302763356,10399951.527935397,10400070.10545772,10399899.46319158,10402479.608162243,10400244.529812925,10401345.580461718,10400841.811368585,10399898.330225283,10399846.301191788,10400820.27384944,10399118.476411363,10400523.73228619,10400439.898330247,10400479.643959934,10400355.07618597,10399546.292205803,10400234.10230771,10400053.008259198,10398046.14508895,10399269.533644807,10399726.472893717,10400302.915916676,10400631.947669918,10399966.689254258,10399765.311076842,10404200.527044358,10399844.691306116,10401910.106671508,10401129.894618563,10399892.611767596,10398852.15024995,10404189.170575315
10500000.0,10500112.901301887,10500221.006485464,10500021.063983267,10500346.34441262,10500800.347154297,10500380.649451554,10500210.414704867,10499958.95184756,10499953.710894337,10500010.071173593,10500005.790248765,10500116.973584,10500469.776277697,10500813.673346497,10499804.97247373,10499865.318589082,10501616.866585178,10500288.276223132,10501451.340295773,10503380.95439375,10499998.637875913,10499978.291772334,10499916.353954926,10504268.680585502,10500150.2538195,10501756.044711303,10500877.336380092,10499920.373178476,10499882.343572374,10502004.117219722,10499809.891050104,10501341.977835402,10500486.96751935,10500474.369061057,10500320.718769656,10500311.762393584,10500373.266664397,10500078.29601177,10498344.221619887,10499245.736173378,10499888.102460403,10500181.807064537,10500600.32658244,10499967.183794416,10499910.75733916,10504931.975845356,10499823.86767569,10502054.48241544,10501238.506337328,10499874.36122556,10499305.675006883,10504179.085552547
10600000.0,10600269.15730334,10600163.544724124,10600008.715498006,10600740.167208776,10600713.304333333,10600287.66180687,10600503.828719797,10599963.641902363,10599956.335191522,10600018.279381102,10600028.60827197,10600077.967293862,10600425.55199866,10600712.885864437,10599856.105713217,10600035.116282847,10601480.19276911,10600633.253542574,10601470.049985757,10604171.737014376,10600043.359194938,10599972.16713944,10599944.321605887,10605685.371934833,10600103.11593094,10602021.336621936,10600854.591545343,10599952.085241593,10599934.822761295,10603025.349805076,10600556.063748632,10602051.314939735,10600496.871758707,10600441.04769506,10600275.22347367,10601066.500896193,10600477.779417492,10600095.404057648,10599053.700432396,10599502.428077957,10600069.235584043,10600130.897733023,10600539.468882767,10599967.812506948,10600071.696333352,10605292.179271992,10599871.415279098,10602057.425139964,10601257.95123469,10599906.81608065,10599869.077816904,10604035.959295817
10700000.0,10700397.492708227,10700160.156510232,10700013.892223358,10701056.412583418,10700618.83426346,10700279.46227403,10700746.476940716,10699968.983371126,10699977.722413164,10700022.747501984,10700046.1610261,10700156.257151216,10700372.027349792,10700608.769652257,10700198.701066673,10700203.180157864,10701307.438013678,10700910.924861006,10701400.814944327,10704603.227922613,10700079.732115883,10700057.243852297,10699979.29291475,10706580.48961395,10700114.81206896,10702125.130248493,10700787.9070213,10699988.851173738,10699995.695626466,10703762.985131172,10701252.057221664,10702567.98127257,10700474.436366137,10700390.772856597,10700229.870172193,10701708.43573826,10700537.533062192,10700103.173530752,10700070.176551294,10700006.457145436,10700244.380277112,10700162.906800795,10700466.237859964,10699968.45999406,10700225.612774648,10705290.933301518,10699981.977628656,10701944.021878978,10701200.818697564,10699985.951227203,10700440.916099647,10703806.88544242
10800000.0,10800483.684833707,10800209.489579055,10800034.888777023,10801260.292696685,10800536.88667286,10800354.47869808,10800911.129489342,10799974.051830623,10800013.746606093,10800023.437355082,10800056.776182324,10800334.529970994,10800321.12395643,10800522.988898687,10800765.743247498,10800346.098624682,10801138.02456381,10801090.683835253,10801271.912886985,10804673.256469166,10800103.575658007,10800216.447350992,10800015.686643938,10806909.409975767,10800181.605829388,10802080.08915484,10800697.192995122,10800024.999854594,10800055.231154148,10804153.930067472,10801805.138625387,10802847.234098677,10800429.407774156,10800335.93770432,10800193.950395927,10802160.416655457,10800550.89761135,10800102.083809257,10801218.775207832,10800666.384261783,10800389.655534828,10800269.092700392,10800397.023252197,10799969.00497651,10800351.76227661,10804997.25420589,10800135.347561872,10801755.706268532,10801091.097851414,10800096.72478283,10800928.2347964,10803540.991547136
10900000.0,10900521.79975721,10900296.495171564,10900066.027093707,10901339.3810981,10900480.019786397,10900489.41865022,10900986.08027449,10899978.015494663,10900056.766086087,10900020.91789503,10900060.073203612,10900570.796341963,10900281.48555312,10900468.250563094,10901436.073278528,10900446.094698606,10901001.690571122,10901161.429695232,10901116.562785398,10904440.045787584,10900113.235882564,10900414.648676403,10900047.677959256,10906728.651087904,10900285.642327301,10901921.78686482,10900602.64235952,10900055.06410348,10900104.23221549,10904200.5847746,10902153.97972226,10902889.011024715,10900373.656170186,10900287.092475373,10900172.571631098,10902384.81798055,10900524.213736946,10900093.976329803,10902297.01944324,10901355.193061313,10900487.748881295,10900422.08247113,10900343.722794777,10899969.343676373,10900435.441490993,10904516.65407357,10900301.502111768,10901538.819687007,10900957.370239977,10900216.938923547,10901265.33533322,10903280.104171718
11000000.0,11000514.66797036,11000396.926635973,11000099.29286195,11001304.04285544,11000451.074505687,11000646.259769836,11000976.121469248,10999980.3175103,11000097.592385724,11000016.175621366,11000056.90881729,11000809.844733037,11000256.721413516,11000445.912802,11002066.458955986,11000494.445153346,11000912.287842572,11001131.99102156,11000964.51380685,11004001.240369383,11000109.696390776,11000607.95185753,11000070.509734273,11006169.210887376,11000400.010578433,11001697.851973053,11000519.83779227,11000074.974137144,11000136.06753524,11003962.381305214,11002279.211930877,11002732.7025635,11000318.110077307,11000250.532051984,11000165.710717043,11002387.679101294,11000469.455340587,11000081.491467036,11003125.086729957,11001942.601453487,11000531.13267479,11000583.621133087,11000311.18366484,10999969.409569578,11000470.670104567,11003962.726491023,11000448.145980848,11001333.112390297,11000825.53186948,11000322.895656133,11001423.998458622,11003052.44218435
11100000.0,11100472.296686783,11100484.183177814,11100126.537690395,11101182.466828998,11100443.668011617,11100783.040581966,11100899.606734516,11099980.779973878,11100127.830702472,11100010.348539077,11100049.045999177,11100998.005212918,11100245.146971572,11100446.85465593,11102529.252001157,11100492.573935054,11100866.319021026,11101026.823100844,11100835.405761348,11103466.431767898,11100096.05276373,11100755.152367936,11100081.511884568,11105396.54653597,11100496.130580006,11101455.435835944,11100456.532753734,11100082.880586874,11100147.988419613,11103535.10275336,11102203.130787706,11102443.336476132,11100270.24518648,11100227.230364282,11100168.735568326,11102212.120639617,11100400.769548653,11100067.377959363,11103588.128087046,11102327.529340366,11100522.78995209,11100715.037312116,11100296.741755445,11099969.184945678,11100460.66773699,11103430.361670373,11100548.690966973,11101163.134128818,11100712.959697373,11100395.283228433,11101413.553924736,11102870.349796385
11200000.0,11200408.745675154,11200536.549321674,11200141.628364015,11201011.957424838,11200445.2441425,11200865.353333108,11200782.61544348,11199979.605532808,11200141.957001364,11200004.455542743,11200038.646803372,11201097.017110653,11200241.017525636,11200455.260185048,11202744.388373217,11200450.65861966,11200846.40842648,11200878.412615137,11200735.548489137,11202930.502758764,11200076.523164475,11200828.156224102,11200080.573236294,11204568.40897237,11200551.383898767,11201230.307671988,11200411.887103742,11200079.406978356,11200141.413229425,11203024.379340785,11201979.537908137,11202093.4173608,11200232.769967243,11200213.35364593,11200174.204313297,11201923.68156468,11200330.864987472,11200053.860093744,11203658.573388502,11202461.299353598,11200474.397362223,11200787.4455459,11200291.910272662,11199968.701738756,11200416.121070148,11202976.88909687,11200588.496447228,11201034.604737047,11200625.58127735,11200423.689328594,11201272.160287336,11202732.041156707
11300000.0,11300338.367245656,11300542.802270304,11300141.9543875,11300828.99428137,11300441.706250347,11300875.28165733,11300651.917132195,11299977.281512707,11300138.579446714,11299999.19046681,11300027.730505,11301093.14110838,11300236.83615292,11300454.152631855,11302696.669581855,11300384.25654838,11300828.528913954,11300718.584248954,11300658.797749247,11302454.208802052,11300055.285352595,11300818.510627238,11300069.96254886,11303800.52154808,11300554.866794065,11301040.283226868,11300378.243180145,11300067.28828036,11300121.153767992,11302520.34775184,11301677.202968048,11301745.311670188,11300203.799899865,11300202.139078505,11300174.395333895,11301592.023882262,11300268.21312808,11300042.22276203,11303393.842154987,11302355.517068606,11300402.588660875,11300788.841239138,11300285.667148264,11299968.031713005,11300351.820906807,11302615.297697395,11300567.741193105,11300936.474982373,11300558.476878388,11300408.56766664,11301052.777256953,11302626.349885618
11400000.0,11400272.428793995,11400504.68410858,11400128.901883544,11400660.721341627,11400422.229703136,11400815.369803805,11400528.638092365,11399974.418465914,11400120.568297453,11399994.828861773,11400017.7400065,11400999.193235844,11400226.025823064,11400431.030307153,11402434.46602776,11400309.95307831,11400790.751290616,11400571.050239392,11400591.052846713,11402056.333186325,11400035.464809226,11400738.408946864,11400053.572204836,11403147.509364065,11400509.735323833,11400884.44966863,11400344.811609605,11400050.516784493,11400093.846488385,11402079.531123985,11401361.68976172,11401438.540567646,11400178.385982513,11400186.543057427,11400163.823864287,11401273.941173036,11400215.763321882,11400032.706778327,11402912.713089148,11402073.635903507,11400324.393762393,11400726.239976795,11400268.345242785,11399967.268670484,11400282.647587838,11402320.618203236,11400500.297125075,11400847.799948715,11400499.646748604,11400360.239259385,11400808.15234399,11402538.805808777
11500000.0,11500216.979917414,11500435.681405142,11500107.204627052,11500520.00699146,11500382.838596445,11500706.740820196,11500424.237115992,11499971.572234316,11500094.057305073,11499991.26212967,11500009.321997933,11500849.314412778,11500205.17299458,11500381.96029301,11502051.743152695,11500241.23820552,11500720.886594346,11500447.089099752,11500516.876850933,11501718.746849902,11500018.54208375,11500616.156491967,11500035.810078422,11502602.827574493,11500431.62693943,11500748.030416725,11500302.10186014,11500033.243568165,11500066.057279287,11501717.941277185,11501080.285079118,11501184.873271896,11500150.880215688,11500161.855229858,11500141.0191402,11501001.921454413,11500171.423867704,11500024.71616123,11502358.811586427,11501709.84593532,11500253.10527592,11500622.50671064,11500234.974365253,11499966.507210985,11500220.002438407,11502047.005153164,11500409.101946358,11500747.180561842,11500435.68166607,11500295.348458558,11500578.767073972,11502457.184890877
11600000.0,11600172.44458786,11600356.613789465,11600083.40126389,11600405.167429648,11600327.735280026,11600582.17014775,11600339.696594793,11599969.101287015,11600066.628414113,11599988.137534145,11600002.361308586,11600688.302930413,11600175.198245987,11600312.974878887,11601659.55786269,11600185.69300358,11600620.792443493,11600345.311504856,11600426.152761405,11601402.206415132,11600004.317334075,11600487.597670956,11600020.45112656,11602116.705763247,11600343.7538904,11600611.137974525,11600245.742083944,11600018.739388192,11600042.597819995,11601416.482498825,11600853.688182214,11600971.978027007,11600117.3914267,11600127.501954762,11600109.063183125,11600780.887740802,11600130.051169975,11600017.251184028,11601861.608023126,11601361.820743306,11600195.643414905,11600509.019255925,11600187.10647005,11599965.82319612,11600169.605384225,11601749.958245387,11600319.45086609,11600621.815293172,11600357.548829125,11600231.87358243,11600386.40220248,11602375.041478343
11700000.0,11700134.91673372,11700289.396647358,11700063.87118012,11700304.115306808,11700268.058544906,11700476.268590113,11700267.90754944,11699967.098823832,11700045.20517009,11699985.054058556,11699996.236181716,11700558.689593036,11700141.140538402,11700238.426526705,11701355.169403687,11700144.157740332,11700506.169933207,11700255.297536194,11700318.729283078,11701067.617314687,11699991.4040859,11700386.01065342,11700009.758691976,11701626.063842256,11700270.150761802,11700458.55944204,11700178.54431207,11700008.689869065,11700025.509348655,11701136.39615182,11700676.21330831,11700774.014375845,11700077.576430727,11700087.51550402,11700074.757613733,11700593.474704145,11700086.260174066,11700009.4207179,11701504.798929716,11701104.77769458,11700152.028927645,11700416.394851655,11700132.615287796,11699965.26041139,11700131.159866998,11701406.62389566,11700252.120138438,11700473.39203442,11700264.71461191,11700184.139634285,11700234.168922296,11702292.502086049
11800000.0,11800098.653137093,11800250.793385647,11800053.024577685,11800201.4304588,11800218.50213634,11800415.61745613,11800198.317855906,11799965.415624272,11800034.243401894,11799981.750869848,11799990.199750453,11800489.178243702,11800110.65345873,11800176.83683868,11801196.892275538,11800111.971147578,11800402.029948948,11800163.779965313,11800205.662013195,11800695.884657932,11799978.070076214,11800333.274218401,11800004.09877053,11801086.669556502,11800229.0041874,11800287.477258027,11800110.214070052,11800002.996076128,11800013.962005312,11800839.592635468,11800523.889097782,11800565.571784444,11800035.224443315,11800049.544169635,11800046.6793004,11800411.783598755,11800037.146748355,11800000.87123621,11801309.741250046,11800973.54939093,11800116.957185207,11800365.938117895,11800083.555605415,11799964.826093752,11800099.840283107,11801027.890389362,11800218.202480495,11800319.072499212,11800166.364873204,11800159.22263927,11800111.952209614,11802214.514656931
11900000.0,11900058.92912718,11900247.91717122,11900052.160412032,11900086.023324264,11900192.831354314,11900411.615170496,11900122.282980602,11899963.761955945,11900034.707246542,11899978.230670664,11899983.761111045,11900487.587095667,11900091.68336386,11900145.472854204,11901191.159812633,11900081.774623508,11900335.243979072,11900061.329810778,11900106.701008694,11900300.068125205,11899963.145216247,11900334.680142935,11900002.124233805,11900497.20553805,11900227.91038534,11900110.733852852,11900054.80681501,11900000.103213092,11900005.044544145,11900507.311614515,11900367.579092253,11900334.437609142,11899997.460077088,11900022.70419572,11900032.697152872,11900211.675243078,11899984.06228492,11899992.001534235,11901237.8833048,11900957.19357874,11900082.864098394,11900364.183301695,11900052.72079083,11899964.495605199,11900069.035598533,11900658.7366614,11900217.005131984,11900187.324209984,11900079.373677265,11900155.6993471,11900004.717137072,11902147.515918465
12000000.0,12000014.346141947,12000276.708863165,12000059.299161972,11999956.94312091,12000199.631848278,12000457.985797185,12000037.401321605,11999961.853125066,12000044.08450203,11999974.782304978,11999976.945489615,12000540.13539706,12000090.027182633,12000155.221435616,12001295.123487756,12000046.936245944,12000326.387381995,11999947.40259952,12000044.786518816,11999926.128881618,11999946.703223607,12000378.715426724,12000001.441953065,11999907.781777022,12000262.330307955,11999954.654097313,12000026.688808374,11999997.729512835,11999995.158579318,12000151.24153838,12000186.799517898,12000089.166342428,11999972.80136685,12000014.905752655,12000037.66702004,11999984.966318067,11999932.88450284,11999983.90135403,12001211.03941282,12001007.311524944,12000043.459286105,12000401.98849154,12000049.898252225,11999964.224177953,12000033.435610367,12000366.931366373,12000237.471647628,12000109.863739567,12000023.635140466,12000165.00067417,11999900.484533316,12002095.882078161
12100000.0,12099967.875924308,12100323.74560692,12100070.005707573,12099825.511000765,12100239.540819507,12100533.554314924,12099949.479190927,12099959.550454682,12100057.39376433,12099971.898813404,12099970.354428727,12100617.104283296,12100107.492045887,12100207.232700115,12101433.804432075,12100004.497736055,12100383.2540962,12099832.157046406,12100039.17697616,12099642.100533145,12099930.297443507,12100441.71692178,12099999.540781895,12099410.488829628,12100317.588460552,12099852.079375353,12100036.187122075,12099993.757381782,12099981.559500555,12099813.757205132,12099979.806336235,12099859.145261485,12099968.645482348,12100030.432383412,12100061.96314194,12099745.660935568,12099892.69089656,12099978.037698593,12101142.95023316,12101057.28651286,12099996.597808698,12100458.315096702,12100078.899356382,12099963.962005207,12099991.476268455,12100223.50285257,12100262.570060166,12100112.076548507,12100016.136028247,12100174.862407384,12099795.197549265,12102059.471775446
12200000.0,12199926.32975928,12200370.756941248,12200078.925160388,12199713.117777076,12200304.77281211,12200609.348895155,12199871.531163825,12199956.951297773,12200068.852621716,12199970.119156456,12199965.010692785,12200683.024037044,12200141.196200982,12200292.295248322,12201526.358153408,12199956.726864684,12200497.941245865,12199734.475037465,12200099.228597758,12199518.860146305,12199916.669908147,12200495.88269621,12199994.690864755,12199114.85918193,12200373.73358396,12199832.662403705,12200086.20292608,12199987.01061386,12199963.553081945,12199557.325085767,12199766.81323824,12199687.189548522,12199988.92317747,12200068.478735313,12200101.2607672,12199528.29209713,12199873.223283716,12199975.789279165,12200971.86657932,12201046.262981147,12199945.59783577,12200507.442862965,12200136.216109736,12199963.668387562,12199946.385786965,12200280.622507945,12200275.232411375,12200204.715432715,12200065.511073513,12200173.754185054,12199693.018792702,12202033.099639188
12300000.0,12299898.427380348,12300400.42773525,12300081.547371905,12299645.343371045,12300381.077789318,12300657.797517298,12299820.137122976,12299954.397550166,12300073.693518367,12299969.844673533,12299962.039497426,12300708.183087833,12300184.21307186,12300393.119804915,12301513.04640348,12299910.808000727,12300648.382083092,12299676.768894538,12300220.680139756,12299608.008481074,12299909.01425007,12300518.14388263,12299986.543373065,12299115.14728566,12300411.74623105,12299913.27228836,12300170.792557195,12299977.684946587,12299942.97119136,12299446.270905726,12299585.407548675,12299616.911697846,12300032.618642405,12300123.076268936,12300147.623235608,12299378.877761714,12299881.895094154,12299977.975031186,12300683.673624547,12300940.20620363,12299898.609658707,12300527.346943587,12300211.691625033,12299963.32129133,12299905.520114908,12300553.323609125,12300263.999930974,12300379.355262024,12300168.69994447,12300154.895943742,12299602.34449615,12302008.055920681
12400000.0,12399892.064701675,12400401.701732805,12400075.655762915,12399644.147868278,12400451.547825444,12400661.173270192,12399810.275484646,12399952.397230387,12400069.585043907,12399971.18843222,12399962.287875328,12400677.89754404,12400227.364142668,12400488.859344525,12401374.387375733,12399876.782166718,12400803.903105965,12399678.122207018,12400385.604206186,12399923.303701665,12399910.010102035,12400497.191227172,12399976.257452058,12399458.608711574,12400419.203648984,12400091.382448835,12400276.161311967,12399967.310006944,12399923.775721893,12399526.236005425,12399479.603830695,12399678.620972488,12400093.606506094,12400184.436849965,12400191.570498955,12399341.170125255,12399921.237226492,12399984.52404712,12400318.514622726,12400743.498859273,12399866.244972115,12400506.641836362,12400291.011698395,12399962.9202405,12399878.20539997,12401010.67288988,12400226.664498502,12400609.05482637,12400310.741665415,12400118.625320628,12399529.401913548,12401975.048288802
